#Date Day Month Year Weekday Weeknum LeapYear
06/19/2014 19 6 2014 5 24 0
06/20/2014 20 6 2014 6 24 0
06/21/2014 21 6 2014 7 24 0
06/22/2014 22 6 2014 1 24 0
06/23/2014 23 6 2014 2 25 0
06/24/2014 24 6 2014 3 25 0
06/25/2014 25 6 2014 4 25 0
06/26/2014 26 6 2014 5 25 0
06/27/2014 27 6 2014 6 25 0
06/28/2014 28 6 2014 7 25 0
06/29/2014 29 6 2014 1 25 0
06/30/2014 30 6 2014 2 26 0
07/01/2014 1 7 2014 3 26 0
07/02/2014 2 7 2014 4 26 0
07/03/2014 3 7 2014 5 26 0
07/04/2014 4 7 2014 6 26 0
07/05/2014 5 7 2014 7 26 0
07/06/2014 6 7 2014 1 26 0
07/07/2014 7 7 2014 2 27 0
07/08/2014 8 7 2014 3 27 0
07/09/2014 9 7 2014 4 27 0
07/10/2014 10 7 2014 5 27 0
07/11/2014 11 7 2014 6 27 0
07/12/2014 12 7 2014 7 27 0
07/13/2014 13 7 2014 1 27 0
07/14/2014 14 7 2014 2 28 0
07/15/2014 15 7 2014 3 28 0
07/16/2014 16 7 2014 4 28 0
07/17/2014 17 7 2014 5 28 0
07/18/2014 18 7 2014 6 28 0
07/19/2014 19 7 2014 7 28 0
07/20/2014 20 7 2014 1 28 0
07/21/2014 21 7 2014 2 29 0
07/22/2014 22 7 2014 3 29 0
07/23/2014 23 7 2014 4 29 0
07/24/2014 24 7 2014 5 29 0
07/25/2014 25 7 2014 6 29 0
07/26/2014 26 7 2014 7 29 0
07/27/2014 27 7 2014 1 29 0
07/28/2014 28 7 2014 2 30 0
07/29/2014 29 7 2014 3 30 0
07/30/2014 30 7 2014 4 30 0
07/31/2014 31 7 2014 5 30 0
08/01/2014 1 8 2014 6 30 0
08/02/2014 2 8 2014 7 30 0
08/03/2014 3 8 2014 1 30 0
08/04/2014 4 8 2014 2 31 0
08/05/2014 5 8 2014 3 31 0
08/06/2014 6 8 2014 4 31 0
08/07/2014 7 8 2014 5 31 0
08/08/2014 8 8 2014 6 31 0
08/09/2014 9 8 2014 7 31 0
08/10/2014 10 8 2014 1 31 0
08/11/2014 11 8 2014 2 32 0
08/12/2014 12 8 2014 3 32 0
08/13/2014 13 8 2014 4 32 0
08/14/2014 14 8 2014 5 32 0
08/15/2014 15 8 2014 6 32 0
08/16/2014 16 8 2014 7 32 0
08/17/2014 17 8 2014 1 32 0
08/18/2014 18 8 2014 2 33 0
08/19/2014 19 8 2014 3 33 0
08/20/2014 20 8 2014 4 33 0
08/21/2014 21 8 2014 5 33 0
08/22/2014 22 8 2014 6 33 0
08/23/2014 23 8 2014 7 33 0
08/24/2014 24 8 2014 1 33 0
08/25/2014 25 8 2014 2 34 0
08/26/2014 26 8 2014 3 34 0
08/27/2014 27 8 2014 4 34 0
08/28/2014 28 8 2014 5 34 0
08/29/2014 29 8 2014 6 34 0
08/30/2014 30 8 2014 7 34 0
08/31/2014 31 8 2014 1 34 0
09/01/2014 1 9 2014 2 35 0
09/02/2014 2 9 2014 3 35 0
09/03/2014 3 9 2014 4 35 0
09/04/2014 4 9 2014 5 35 0
09/05/2014 5 9 2014 6 35 0
09/06/2014 6 9 2014 7 35 0
09/07/2014 7 9 2014 1 35 0
09/08/2014 8 9 2014 2 36 0
09/09/2014 9 9 2014 3 36 0
09/10/2014 10 9 2014 4 36 0
09/11/2014 11 9 2014 5 36 0
09/12/2014 12 9 2014 6 36 0
09/13/2014 13 9 2014 7 36 0
09/14/2014 14 9 2014 1 36 0
09/15/2014 15 9 2014 2 37 0
09/16/2014 16 9 2014 3 37 0
09/17/2014 17 9 2014 4 37 0
09/18/2014 18 9 2014 5 37 0
09/19/2014 19 9 2014 6 37 0
09/20/2014 20 9 2014 7 37 0
09/21/2014 21 9 2014 1 37 0
09/22/2014 22 9 2014 2 38 0
09/23/2014 23 9 2014 3 38 0
09/24/2014 24 9 2014 4 38 0
09/25/2014 25 9 2014 5 38 0
09/26/2014 26 9 2014 6 38 0
09/27/2014 27 9 2014 7 38 0
09/28/2014 28 9 2014 1 38 0
09/29/2014 29 9 2014 2 39 0
09/30/2014 30 9 2014 3 39 0
10/01/2014 1 10 2014 4 39 0
10/02/2014 2 10 2014 5 39 0
10/03/2014 3 10 2014 6 39 0
10/04/2014 4 10 2014 7 39 0
10/05/2014 5 10 2014 1 39 0
10/06/2014 6 10 2014 2 40 0
10/07/2014 7 10 2014 3 40 0
10/08/2014 8 10 2014 4 40 0
10/09/2014 9 10 2014 5 40 0
10/10/2014 10 10 2014 6 40 0
10/11/2014 11 10 2014 7 40 0
10/12/2014 12 10 2014 1 40 0
10/13/2014 13 10 2014 2 41 0
10/14/2014 14 10 2014 3 41 0
10/15/2014 15 10 2014 4 41 0
10/16/2014 16 10 2014 5 41 0
10/17/2014 17 10 2014 6 41 0
10/18/2014 18 10 2014 7 41 0
10/19/2014 19 10 2014 1 41 0
10/20/2014 20 10 2014 2 42 0
10/21/2014 21 10 2014 3 42 0
10/22/2014 22 10 2014 4 42 0
10/23/2014 23 10 2014 5 42 0
10/24/2014 24 10 2014 6 42 0
10/25/2014 25 10 2014 7 42 0
10/26/2014 26 10 2014 1 42 0
10/27/2014 27 10 2014 2 43 0
10/28/2014 28 10 2014 3 43 0
10/29/2014 29 10 2014 4 43 0
10/30/2014 30 10 2014 5 43 0
10/31/2014 31 10 2014 6 43 0
11/01/2014 1 11 2014 7 43 0
11/02/2014 2 11 2014 1 43 0
11/03/2014 3 11 2014 2 44 0
11/04/2014 4 11 2014 3 44 0
11/05/2014 5 11 2014 4 44 0
11/06/2014 6 11 2014 5 44 0
11/07/2014 7 11 2014 6 44 0
11/08/2014 8 11 2014 7 44 0
11/09/2014 9 11 2014 1 44 0
11/10/2014 10 11 2014 2 45 0
11/11/2014 11 11 2014 3 45 0
11/12/2014 12 11 2014 4 45 0
11/13/2014 13 11 2014 5 45 0
11/14/2014 14 11 2014 6 45 0
11/15/2014 15 11 2014 7 45 0
11/16/2014 16 11 2014 1 45 0
11/17/2014 17 11 2014 2 46 0
11/18/2014 18 11 2014 3 46 0
11/19/2014 19 11 2014 4 46 0
11/20/2014 20 11 2014 5 46 0
11/21/2014 21 11 2014 6 46 0
11/22/2014 22 11 2014 7 46 0
11/23/2014 23 11 2014 1 46 0
11/24/2014 24 11 2014 2 47 0
11/25/2014 25 11 2014 3 47 0
11/26/2014 26 11 2014 4 47 0
11/27/2014 27 11 2014 5 47 0
11/28/2014 28 11 2014 6 47 0
11/29/2014 29 11 2014 7 47 0
11/30/2014 30 11 2014 1 47 0
12/01/2014 1 12 2014 2 48 0
12/02/2014 2 12 2014 3 48 0
12/03/2014 3 12 2014 4 48 0
12/04/2014 4 12 2014 5 48 0
12/05/2014 5 12 2014 6 48 0
12/06/2014 6 12 2014 7 48 0
12/07/2014 7 12 2014 1 48 0
12/08/2014 8 12 2014 2 49 0
12/09/2014 9 12 2014 3 49 0
12/10/2014 10 12 2014 4 49 0
12/11/2014 11 12 2014 5 49 0
12/12/2014 12 12 2014 6 49 0
12/13/2014 13 12 2014 7 49 0
12/14/2014 14 12 2014 1 49 0
12/15/2014 15 12 2014 2 50 0
12/16/2014 16 12 2014 3 50 0
12/17/2014 17 12 2014 4 50 0
12/18/2014 18 12 2014 5 50 0
12/19/2014 19 12 2014 6 50 0
12/20/2014 20 12 2014 7 50 0
12/21/2014 21 12 2014 1 50 0
12/22/2014 22 12 2014 2 51 0
12/23/2014 23 12 2014 3 51 0
12/24/2014 24 12 2014 4 51 0
12/25/2014 25 12 2014 5 51 0
12/26/2014 26 12 2014 6 51 0
12/27/2014 27 12 2014 7 51 0
12/28/2014 28 12 2014 1 51 0
12/29/2014 29 12 2014 2 52 0
12/30/2014 30 12 2014 3 52 0
12/31/2014 31 12 2014 4 52 0
01/01/2015 1 1 2015 5 52 0
01/02/2015 2 1 2015 6 52 0
01/03/2015 3 1 2015 7 52 0
01/04/2015 4 1 2015 1 52 0
01/05/2015 5 1 2015 2 1 0
01/06/2015 6 1 2015 3 1 0
01/07/2015 7 1 2015 4 1 0
01/08/2015 8 1 2015 5 1 0
01/09/2015 9 1 2015 6 1 0
01/10/2015 10 1 2015 7 1 0
01/11/2015 11 1 2015 1 1 0
01/12/2015 12 1 2015 2 2 0
01/13/2015 13 1 2015 3 2 0
01/14/2015 14 1 2015 4 2 0
01/15/2015 15 1 2015 5 2 0
01/16/2015 16 1 2015 6 2 0
01/17/2015 17 1 2015 7 2 0
01/18/2015 18 1 2015 1 2 0
01/19/2015 19 1 2015 2 3 0
01/20/2015 20 1 2015 3 3 0
01/21/2015 21 1 2015 4 3 0
01/22/2015 22 1 2015 5 3 0
01/23/2015 23 1 2015 6 3 0
01/24/2015 24 1 2015 7 3 0
01/25/2015 25 1 2015 1 3 0
01/26/2015 26 1 2015 2 4 0
01/27/2015 27 1 2015 3 4 0
01/28/2015 28 1 2015 4 4 0
01/29/2015 29 1 2015 5 4 0
01/30/2015 30 1 2015 6 4 0
01/31/2015 31 1 2015 7 4 0
02/01/2015 1 2 2015 1 4 0
02/02/2015 2 2 2015 2 5 0
02/03/2015 3 2 2015 3 5 0
02/04/2015 4 2 2015 4 5 0
02/05/2015 5 2 2015 5 5 0
02/06/2015 6 2 2015 6 5 0
02/07/2015 7 2 2015 7 5 0
02/08/2015 8 2 2015 1 5 0
02/09/2015 9 2 2015 2 6 0
02/10/2015 10 2 2015 3 6 0
02/11/2015 11 2 2015 4 6 0
02/12/2015 12 2 2015 5 6 0
02/13/2015 13 2 2015 6 6 0
02/14/2015 14 2 2015 7 6 0
02/15/2015 15 2 2015 1 6 0
02/16/2015 16 2 2015 2 7 0
02/17/2015 17 2 2015 3 7 0
02/18/2015 18 2 2015 4 7 0
02/19/2015 19 2 2015 5 7 0
02/20/2015 20 2 2015 6 7 0
02/21/2015 21 2 2015 7 7 0
02/22/2015 22 2 2015 1 7 0
02/23/2015 23 2 2015 2 8 0
02/24/2015 24 2 2015 3 8 0
02/25/2015 25 2 2015 4 8 0
02/26/2015 26 2 2015 5 8 0
02/27/2015 27 2 2015 6 8 0
02/28/2015 28 2 2015 7 8 0
03/01/2015 1 3 2015 1 8 0
03/02/2015 2 3 2015 2 9 0
03/03/2015 3 3 2015 3 9 0
03/04/2015 4 3 2015 4 9 0
03/05/2015 5 3 2015 5 9 0
03/06/2015 6 3 2015 6 9 0
03/07/2015 7 3 2015 7 9 0
03/08/2015 8 3 2015 1 9 0
03/09/2015 9 3 2015 2 10 0
03/10/2015 10 3 2015 3 10 0
03/11/2015 11 3 2015 4 10 0
03/12/2015 12 3 2015 5 10 0
03/13/2015 13 3 2015 6 10 0
03/14/2015 14 3 2015 7 10 0
03/15/2015 15 3 2015 1 10 0
03/16/2015 16 3 2015 2 11 0
03/17/2015 17 3 2015 3 11 0
03/18/2015 18 3 2015 4 11 0
03/19/2015 19 3 2015 5 11 0
03/20/2015 20 3 2015 6 11 0
03/21/2015 21 3 2015 7 11 0
03/22/2015 22 3 2015 1 11 0
03/23/2015 23 3 2015 2 12 0
03/24/2015 24 3 2015 3 12 0
03/25/2015 25 3 2015 4 12 0
03/26/2015 26 3 2015 5 12 0
03/27/2015 27 3 2015 6 12 0
03/28/2015 28 3 2015 7 12 0
03/29/2015 29 3 2015 1 12 0
03/30/2015 30 3 2015 2 13 0
03/31/2015 31 3 2015 3 13 0
04/01/2015 1 4 2015 4 13 0
04/02/2015 2 4 2015 5 13 0
04/03/2015 3 4 2015 6 13 0
04/04/2015 4 4 2015 7 13 0
04/05/2015 5 4 2015 1 13 0
04/06/2015 6 4 2015 2 14 0
04/07/2015 7 4 2015 3 14 0
04/08/2015 8 4 2015 4 14 0
04/09/2015 9 4 2015 5 14 0
04/10/2015 10 4 2015 6 14 0
04/11/2015 11 4 2015 7 14 0
04/12/2015 12 4 2015 1 14 0
04/13/2015 13 4 2015 2 15 0
04/14/2015 14 4 2015 3 15 0
04/15/2015 15 4 2015 4 15 0
04/16/2015 16 4 2015 5 15 0
04/17/2015 17 4 2015 6 15 0
04/18/2015 18 4 2015 7 15 0
04/19/2015 19 4 2015 1 15 0
04/20/2015 20 4 2015 2 16 0
04/21/2015 21 4 2015 3 16 0
04/22/2015 22 4 2015 4 16 0
04/23/2015 23 4 2015 5 16 0
04/24/2015 24 4 2015 6 16 0
04/25/2015 25 4 2015 7 16 0
04/26/2015 26 4 2015 1 16 0
04/27/2015 27 4 2015 2 17 0
04/28/2015 28 4 2015 3 17 0
04/29/2015 29 4 2015 4 17 0
04/30/2015 30 4 2015 5 17 0
05/01/2015 1 5 2015 6 17 0
05/02/2015 2 5 2015 7 17 0
05/03/2015 3 5 2015 1 17 0
05/04/2015 4 5 2015 2 18 0
05/05/2015 5 5 2015 3 18 0
05/06/2015 6 5 2015 4 18 0
05/07/2015 7 5 2015 5 18 0
05/08/2015 8 5 2015 6 18 0
05/09/2015 9 5 2015 7 18 0
05/10/2015 10 5 2015 1 18 0
05/11/2015 11 5 2015 2 19 0
05/12/2015 12 5 2015 3 19 0
05/13/2015 13 5 2015 4 19 0
05/14/2015 14 5 2015 5 19 0
05/15/2015 15 5 2015 6 19 0
05/16/2015 16 5 2015 7 19 0
05/17/2015 17 5 2015 1 19 0
05/18/2015 18 5 2015 2 20 0
05/19/2015 19 5 2015 3 20 0
05/20/2015 20 5 2015 4 20 0
05/21/2015 21 5 2015 5 20 0
05/22/2015 22 5 2015 6 20 0
05/23/2015 23 5 2015 7 20 0
05/24/2015 24 5 2015 1 20 0
05/25/2015 25 5 2015 2 21 0
05/26/2015 26 5 2015 3 21 0
05/27/2015 27 5 2015 4 21 0
05/28/2015 28 5 2015 5 21 0
05/29/2015 29 5 2015 6 21 0
05/30/2015 30 5 2015 7 21 0
05/31/2015 31 5 2015 1 21 0
06/01/2015 1 6 2015 2 22 0
06/02/2015 2 6 2015 3 22 0
06/03/2015 3 6 2015 4 22 0
06/04/2015 4 6 2015 5 22 0
06/05/2015 5 6 2015 6 22 0
06/06/2015 6 6 2015 7 22 0
06/07/2015 7 6 2015 1 22 0
06/08/2015 8 6 2015 2 23 0
06/09/2015 9 6 2015 3 23 0
06/10/2015 10 6 2015 4 23 0
06/11/2015 11 6 2015 5 23 0
06/12/2015 12 6 2015 6 23 0
06/13/2015 13 6 2015 7 23 0
06/14/2015 14 6 2015 1 23 0
06/15/2015 15 6 2015 2 24 0
06/16/2015 16 6 2015 3 24 0
06/17/2015 17 6 2015 4 24 0
06/18/2015 18 6 2015 5 24 0
06/19/2015 19 6 2015 6 24 0
06/20/2015 20 6 2015 7 24 0
06/21/2015 21 6 2015 1 24 0
06/22/2015 22 6 2015 2 25 0
06/23/2015 23 6 2015 3 25 0
06/24/2015 24 6 2015 4 25 0
06/25/2015 25 6 2015 5 25 0
06/26/2015 26 6 2015 6 25 0
06/27/2015 27 6 2015 7 25 0
06/28/2015 28 6 2015 1 25 0
06/29/2015 29 6 2015 2 26 0
06/30/2015 30 6 2015 3 26 0
07/01/2015 1 7 2015 4 26 0
07/02/2015 2 7 2015 5 26 0
07/03/2015 3 7 2015 6 26 0
07/04/2015 4 7 2015 7 26 0
07/05/2015 5 7 2015 1 26 0
07/06/2015 6 7 2015 2 27 0
07/07/2015 7 7 2015 3 27 0
07/08/2015 8 7 2015 4 27 0
07/09/2015 9 7 2015 5 27 0
07/10/2015 10 7 2015 6 27 0
07/11/2015 11 7 2015 7 27 0
07/12/2015 12 7 2015 1 27 0
07/13/2015 13 7 2015 2 28 0
07/14/2015 14 7 2015 3 28 0
07/15/2015 15 7 2015 4 28 0
07/16/2015 16 7 2015 5 28 0
07/17/2015 17 7 2015 6 28 0
07/18/2015 18 7 2015 7 28 0
07/19/2015 19 7 2015 1 28 0
07/20/2015 20 7 2015 2 29 0
07/21/2015 21 7 2015 3 29 0
07/22/2015 22 7 2015 4 29 0
07/23/2015 23 7 2015 5 29 0
07/24/2015 24 7 2015 6 29 0
07/25/2015 25 7 2015 7 29 0
07/26/2015 26 7 2015 1 29 0
07/27/2015 27 7 2015 2 30 0
07/28/2015 28 7 2015 3 30 0
07/29/2015 29 7 2015 4 30 0
07/30/2015 30 7 2015 5 30 0
07/31/2015 31 7 2015 6 30 0
08/01/2015 1 8 2015 7 30 0
08/02/2015 2 8 2015 1 30 0
08/03/2015 3 8 2015 2 31 0
08/04/2015 4 8 2015 3 31 0
08/05/2015 5 8 2015 4 31 0
08/06/2015 6 8 2015 5 31 0
08/07/2015 7 8 2015 6 31 0
08/08/2015 8 8 2015 7 31 0
08/09/2015 9 8 2015 1 31 0
08/10/2015 10 8 2015 2 32 0
08/11/2015 11 8 2015 3 32 0
08/12/2015 12 8 2015 4 32 0
08/13/2015 13 8 2015 5 32 0
08/14/2015 14 8 2015 6 32 0
08/15/2015 15 8 2015 7 32 0
08/16/2015 16 8 2015 1 32 0
08/17/2015 17 8 2015 2 33 0
08/18/2015 18 8 2015 3 33 0
08/19/2015 19 8 2015 4 33 0
08/20/2015 20 8 2015 5 33 0
08/21/2015 21 8 2015 6 33 0
08/22/2015 22 8 2015 7 33 0
08/23/2015 23 8 2015 1 33 0
08/24/2015 24 8 2015 2 34 0
08/25/2015 25 8 2015 3 34 0
08/26/2015 26 8 2015 4 34 0
08/27/2015 27 8 2015 5 34 0
08/28/2015 28 8 2015 6 34 0
08/29/2015 29 8 2015 7 34 0
08/30/2015 30 8 2015 1 34 0
08/31/2015 31 8 2015 2 35 0
09/01/2015 1 9 2015 3 35 0
09/02/2015 2 9 2015 4 35 0
09/03/2015 3 9 2015 5 35 0
09/04/2015 4 9 2015 6 35 0
09/05/2015 5 9 2015 7 35 0
09/06/2015 6 9 2015 1 35 0
09/07/2015 7 9 2015 2 36 0
09/08/2015 8 9 2015 3 36 0
09/09/2015 9 9 2015 4 36 0
09/10/2015 10 9 2015 5 36 0
09/11/2015 11 9 2015 6 36 0
09/12/2015 12 9 2015 7 36 0
09/13/2015 13 9 2015 1 36 0
09/14/2015 14 9 2015 2 37 0
09/15/2015 15 9 2015 3 37 0
09/16/2015 16 9 2015 4 37 0
09/17/2015 17 9 2015 5 37 0
09/18/2015 18 9 2015 6 37 0
09/19/2015 19 9 2015 7 37 0
09/20/2015 20 9 2015 1 37 0
09/21/2015 21 9 2015 2 38 0
09/22/2015 22 9 2015 3 38 0
09/23/2015 23 9 2015 4 38 0
09/24/2015 24 9 2015 5 38 0
09/25/2015 25 9 2015 6 38 0
09/26/2015 26 9 2015 7 38 0
09/27/2015 27 9 2015 1 38 0
09/28/2015 28 9 2015 2 39 0
09/29/2015 29 9 2015 3 39 0
09/30/2015 30 9 2015 4 39 0
10/01/2015 1 10 2015 5 39 0
10/02/2015 2 10 2015 6 39 0
10/03/2015 3 10 2015 7 39 0
10/04/2015 4 10 2015 1 39 0
10/05/2015 5 10 2015 2 40 0
10/06/2015 6 10 2015 3 40 0
10/07/2015 7 10 2015 4 40 0
10/08/2015 8 10 2015 5 40 0
10/09/2015 9 10 2015 6 40 0
10/10/2015 10 10 2015 7 40 0
10/11/2015 11 10 2015 1 40 0
10/12/2015 12 10 2015 2 41 0
10/13/2015 13 10 2015 3 41 0
10/14/2015 14 10 2015 4 41 0
10/15/2015 15 10 2015 5 41 0
10/16/2015 16 10 2015 6 41 0
10/17/2015 17 10 2015 7 41 0
10/18/2015 18 10 2015 1 41 0
10/19/2015 19 10 2015 2 42 0
10/20/2015 20 10 2015 3 42 0
10/21/2015 21 10 2015 4 42 0
10/22/2015 22 10 2015 5 42 0
10/23/2015 23 10 2015 6 42 0
10/24/2015 24 10 2015 7 42 0
10/25/2015 25 10 2015 1 42 0
10/26/2015 26 10 2015 2 43 0
10/27/2015 27 10 2015 3 43 0
10/28/2015 28 10 2015 4 43 0
10/29/2015 29 10 2015 5 43 0
10/30/2015 30 10 2015 6 43 0
10/31/2015 31 10 2015 7 43 0
11/01/2015 1 11 2015 1 43 0
11/02/2015 2 11 2015 2 44 0
11/03/2015 3 11 2015 3 44 0
11/04/2015 4 11 2015 4 44 0
11/05/2015 5 11 2015 5 44 0
11/06/2015 6 11 2015 6 44 0
11/07/2015 7 11 2015 7 44 0
11/08/2015 8 11 2015 1 44 0
11/09/2015 9 11 2015 2 45 0
11/10/2015 10 11 2015 3 45 0
11/11/2015 11 11 2015 4 45 0
11/12/2015 12 11 2015 5 45 0
11/13/2015 13 11 2015 6 45 0
11/14/2015 14 11 2015 7 45 0
11/15/2015 15 11 2015 1 45 0
11/16/2015 16 11 2015 2 46 0
11/17/2015 17 11 2015 3 46 0
11/18/2015 18 11 2015 4 46 0
11/19/2015 19 11 2015 5 46 0
11/20/2015 20 11 2015 6 46 0
11/21/2015 21 11 2015 7 46 0
11/22/2015 22 11 2015 1 46 0
11/23/2015 23 11 2015 2 47 0
11/24/2015 24 11 2015 3 47 0
11/25/2015 25 11 2015 4 47 0
11/26/2015 26 11 2015 5 47 0
11/27/2015 27 11 2015 6 47 0
11/28/2015 28 11 2015 7 47 0
11/29/2015 29 11 2015 1 47 0
11/30/2015 30 11 2015 2 48 0
12/01/2015 1 12 2015 3 48 0
12/02/2015 2 12 2015 4 48 0
12/03/2015 3 12 2015 5 48 0
12/04/2015 4 12 2015 6 48 0
12/05/2015 5 12 2015 7 48 0
12/06/2015 6 12 2015 1 48 0
12/07/2015 7 12 2015 2 49 0
12/08/2015 8 12 2015 3 49 0
12/09/2015 9 12 2015 4 49 0
12/10/2015 10 12 2015 5 49 0
12/11/2015 11 12 2015 6 49 0
12/12/2015 12 12 2015 7 49 0
12/13/2015 13 12 2015 1 49 0
12/14/2015 14 12 2015 2 50 0
12/15/2015 15 12 2015 3 50 0
12/16/2015 16 12 2015 4 50 0
12/17/2015 17 12 2015 5 50 0
12/18/2015 18 12 2015 6 50 0
12/19/2015 19 12 2015 7 50 0
12/20/2015 20 12 2015 1 50 0
12/21/2015 21 12 2015 2 51 0
12/22/2015 22 12 2015 3 51 0
12/23/2015 23 12 2015 4 51 0
12/24/2015 24 12 2015 5 51 0
12/25/2015 25 12 2015 6 51 0
12/26/2015 26 12 2015 7 51 0
12/27/2015 27 12 2015 1 51 0
12/28/2015 28 12 2015 2 52 0
12/29/2015 29 12 2015 3 52 0
12/30/2015 30 12 2015 4 52 0
12/31/2015 31 12 2015 5 52 0
01/01/2016 1 1 2016 6 52 1
01/02/2016 2 1 2016 7 52 1
01/03/2016 3 1 2016 1 52 1
01/04/2016 4 1 2016 2 1 1
01/05/2016 5 1 2016 3 1 1
01/06/2016 6 1 2016 4 1 1
01/07/2016 7 1 2016 5 1 1
01/08/2016 8 1 2016 6 1 1
01/09/2016 9 1 2016 7 1 1
01/10/2016 10 1 2016 1 1 1
01/11/2016 11 1 2016 2 2 1
01/12/2016 12 1 2016 3 2 1
01/13/2016 13 1 2016 4 2 1
01/14/2016 14 1 2016 5 2 1
01/15/2016 15 1 2016 6 2 1
01/16/2016 16 1 2016 7 2 1
01/17/2016 17 1 2016 1 2 1
01/18/2016 18 1 2016 2 3 1
01/19/2016 19 1 2016 3 3 1
01/20/2016 20 1 2016 4 3 1
01/21/2016 21 1 2016 5 3 1
01/22/2016 22 1 2016 6 3 1
01/23/2016 23 1 2016 7 3 1
01/24/2016 24 1 2016 1 3 1
01/25/2016 25 1 2016 2 4 1
01/26/2016 26 1 2016 3 4 1
01/27/2016 27 1 2016 4 4 1
01/28/2016 28 1 2016 5 4 1
01/29/2016 29 1 2016 6 4 1
01/30/2016 30 1 2016 7 4 1
01/31/2016 31 1 2016 1 4 1
02/01/2016 1 2 2016 2 5 1
02/02/2016 2 2 2016 3 5 1
02/03/2016 3 2 2016 4 5 1
02/04/2016 4 2 2016 5 5 1
02/05/2016 5 2 2016 6 5 1
02/06/2016 6 2 2016 7 5 1
02/07/2016 7 2 2016 1 5 1
02/08/2016 8 2 2016 2 6 1
02/09/2016 9 2 2016 3 6 1
02/10/2016 10 2 2016 4 6 1
02/11/2016 11 2 2016 5 6 1
02/12/2016 12 2 2016 6 6 1
02/13/2016 13 2 2016 7 6 1
02/14/2016 14 2 2016 1 6 1
02/15/2016 15 2 2016 2 7 1
02/16/2016 16 2 2016 3 7 1
02/17/2016 17 2 2016 4 7 1
02/18/2016 18 2 2016 5 7 1
02/19/2016 19 2 2016 6 7 1
02/20/2016 20 2 2016 7 7 1
02/21/2016 21 2 2016 1 7 1
02/22/2016 22 2 2016 2 8 1
02/23/2016 23 2 2016 3 8 1
02/24/2016 24 2 2016 4 8 1
02/25/2016 25 2 2016 5 8 1
02/26/2016 26 2 2016 6 8 1
02/27/2016 27 2 2016 7 8 1
02/28/2016 28 2 2016 1 8 1
02/29/2016 29 2 2016 2 9 1
03/01/2016 1 3 2016 3 9 1
03/02/2016 2 3 2016 4 9 1
03/03/2016 3 3 2016 5 9 1
03/04/2016 4 3 2016 6 9 1
03/05/2016 5 3 2016 7 9 1
03/06/2016 6 3 2016 1 9 1
03/07/2016 7 3 2016 2 10 1
03/08/2016 8 3 2016 3 10 1
03/09/2016 9 3 2016 4 10 1
03/10/2016 10 3 2016 5 10 1
03/11/2016 11 3 2016 6 10 1
03/12/2016 12 3 2016 7 10 1
03/13/2016 13 3 2016 1 10 1
03/14/2016 14 3 2016 2 11 1
03/15/2016 15 3 2016 3 11 1
03/16/2016 16 3 2016 4 11 1
03/17/2016 17 3 2016 5 11 1
03/18/2016 18 3 2016 6 11 1
03/19/2016 19 3 2016 7 11 1
03/20/2016 20 3 2016 1 11 1
03/21/2016 21 3 2016 2 12 1
03/22/2016 22 3 2016 3 12 1
03/23/2016 23 3 2016 4 12 1
03/24/2016 24 3 2016 5 12 1
03/25/2016 25 3 2016 6 12 1
03/26/2016 26 3 2016 7 12 1
03/27/2016 27 3 2016 1 12 1
03/28/2016 28 3 2016 2 13 1
03/29/2016 29 3 2016 3 13 1
03/30/2016 30 3 2016 4 13 1
03/31/2016 31 3 2016 5 13 1
04/01/2016 1 4 2016 6 13 1
04/02/2016 2 4 2016 7 13 1
04/03/2016 3 4 2016 1 13 1
04/04/2016 4 4 2016 2 14 1
04/05/2016 5 4 2016 3 14 1
04/06/2016 6 4 2016 4 14 1
04/07/2016 7 4 2016 5 14 1
04/08/2016 8 4 2016 6 14 1
04/09/2016 9 4 2016 7 14 1
04/10/2016 10 4 2016 1 14 1
04/11/2016 11 4 2016 2 15 1
04/12/2016 12 4 2016 3 15 1
04/13/2016 13 4 2016 4 15 1
04/14/2016 14 4 2016 5 15 1
04/15/2016 15 4 2016 6 15 1
04/16/2016 16 4 2016 7 15 1
04/17/2016 17 4 2016 1 15 1
04/18/2016 18 4 2016 2 16 1
04/19/2016 19 4 2016 3 16 1
04/20/2016 20 4 2016 4 16 1
04/21/2016 21 4 2016 5 16 1
04/22/2016 22 4 2016 6 16 1
04/23/2016 23 4 2016 7 16 1
04/24/2016 24 4 2016 1 16 1
04/25/2016 25 4 2016 2 17 1
04/26/2016 26 4 2016 3 17 1
04/27/2016 27 4 2016 4 17 1
04/28/2016 28 4 2016 5 17 1
04/29/2016 29 4 2016 6 17 1
04/30/2016 30 4 2016 7 17 1
05/01/2016 1 5 2016 1 17 1
05/02/2016 2 5 2016 2 18 1
05/03/2016 3 5 2016 3 18 1
05/04/2016 4 5 2016 4 18 1
05/05/2016 5 5 2016 5 18 1
05/06/2016 6 5 2016 6 18 1
05/07/2016 7 5 2016 7 18 1
05/08/2016 8 5 2016 1 18 1
05/09/2016 9 5 2016 2 19 1
05/10/2016 10 5 2016 3 19 1
05/11/2016 11 5 2016 4 19 1
05/12/2016 12 5 2016 5 19 1
05/13/2016 13 5 2016 6 19 1
05/14/2016 14 5 2016 7 19 1
05/15/2016 15 5 2016 1 19 1
05/16/2016 16 5 2016 2 20 1
